TILE_ID,BUILDING_ORIENTATION,RATIO_N,RATIO_E,RATIO_S,RATIO_W,UDI,SUN_HOURS,RADIATION
TILE_087,90,0.8,0.2,0,0.8,20.03,766,175.622
TILE_088,90,0.8,0.2,0,0.8,29.12,665,147.305
TILE_089,90,0.8,0.2,0,0.8,47.62,486,117.845
TILE_090,90,0.8,0.2,0,0.8,24.575,633,181.017
TILE_091,90,0.8,0.2,0,0.8,11.97,781,243.928
TILE_092,90,0.8,0.2,0,0.8,11.84,921,240.525
TILE_093,90,0.8,0.2,0,0.8,12.6,864,221.685
TILE_094,90,0.8,0.2,0,0.8,14.77,790,203.39
TILE_095,90,0.8,0.2,0,0.8,18.27,685,182.639
TILE_096,90,0.8,0.2,0,0.8,21.48,538,164.321
TILE_097,90,0.8,0.2,0,0.8,26.25,561,144.202
TILE_098,90,0.8,0.2,0,0.8,40.03,533,123.638
TILE_099,90,0.8,0.2,0,0.8,60.93,414,105.187
TILE_000,90,0.2,0.5,0,0.8,32.34,865,165.456
TILE_001,90,0.2,0.5,0,0.8,14.38,1097,227.139
TILE_002,90,0.2,0.5,0,0.8,13.29,1261,228.518
TILE_003,90,0.2,0.5,0,0.8,13.64,1139,222.742
TILE_004,90,0.2,0.5,0,0.8,14.38,1186,219.273
TILE_005,90,0.2,0.5,0,0.8,15.7,1188,210.074
TILE_006,90,0.2,0.5,0,0.8,19.15,1077,198.048
TILE_007,90,0.2,0.5,0,0.8,23.86,973,176.533
TILE_008,90,0.2,0.5,0,0.8,38.77,754,138.851
TILE_009,90,0.2,0.5,0,0.8,78.38,581,84.752
TILE_010,90,0.2,0.5,0,0.8,9.07,1507,308.275
TILE_011,90,0.2,0.5,0,0.8,4.85,1993,351.538
TILE_012,90,0.2,0.5,0,0.8,5.26,1980,337.988
TILE_013,90,0.2,0.5,0,0.8,5.18,1796,334.812
TILE_014,90,0.2,0.5,0,0.8,5.81,1799,326.547
TILE_015,90,0.2,0.5,0,0.8,6.49,1794,317.899
TILE_016,90,0.2,0.5,0,0.8,7.45,1668,300.766
TILE_017,90,0.2,0.5,0,0.8,10.05,1599,274.62
TILE_018,90,0.2,0.5,0,0.8,15.45,1358,236.451
TILE_019,90,0.2,0.5,0,0.8,41.62,1021,138.18
TILE_020,90,0.2,0.5,0,0.8,5.15,1694,329.036
TILE_021,90,0.2,0.5,0,0.8,2.11,2089,401.861
TILE_022,90,0.2,0.5,0,0.8,2.19,2124,385.398
TILE_023,90,0.2,0.5,0,0.8,2.36,1865,359.16
TILE_024,90,0.2,0.5,0,0.8,2.44,1766,342.34
TILE_025,90,0.2,0.5,0,0.8,2.58,1697,332.857
TILE_026,90,0.2,0.5,0,0.8,3.26,1615,329.556
TILE_027,90,0.2,0.5,0,0.8,3.64,1650,331.361
TILE_028,90,0.2,0.5,0,0.8,8.82,1631,311.821
TILE_029,90,0.2,0.5,0,0.8,29.07,1198,181.552
TILE_030,90,0.2,0.5,0,0.8,4.44,1509,330.098
TILE_031,90,0.2,0.5,0,0.8,2.05,1967,410
TILE_032,90,0.2,0.5,0,0.8,2.11,2164,389.2
TILE_033,90,0.2,0.5,0,0.8,2.25,1968,367.235
TILE_034,90,0.2,0.5,0,0.8,2.36,2048,348.112
TILE_035,90,0.2,0.5,0,0.8,2.38,2135,342.294
TILE_036,90,0.2,0.5,0,0.8,2.63,2037,346.232
TILE_037,90,0.2,0.5,0,0.8,2.58,1903,356.811
TILE_038,90,0.2,0.5,0,0.8,5.67,1623,340.158
TILE_039,90,0.2,0.5,0,0.8,26.85,1148,186.979
TILE_040,90,0.2,0.5,0,0.8,4.63,1460,327.172
TILE_041,90,0.2,0.5,0,0.8,2,1986,405.138
TILE_042,90,0.2,0.5,0,0.8,2.11,2219,390.715
TILE_043,90,0.2,0.5,0,0.8,2.25,2114,365.965
TILE_044,90,0.2,0.5,0,0.8,2.44,2271,353.47
TILE_045,90,0.2,0.5,0,0.8,2.6,2353,346.904
TILE_046,90,0.2,0.5,0,0.8,2.55,2181,355.026
TILE_047,90,0.2,0.5,0,0.8,2.58,2144,363.027
TILE_048,90,0.2,0.5,0,0.8,4.68,1808,341.834
TILE_049,90,0.2,0.5,0,0.8,25.62,1200,186.492
TILE_050,90,0.2,0.5,0,0.8,5.04,1470,319.945
TILE_051,90,0.2,0.5,0,0.8,2.11,2002,401.416
TILE_052,90,0.2,0.5,0,0.8,2.11,2228,384.81
TILE_053,90,0.2,0.5,0,0.8,2.36,2069,360.363
TILE_054,90,0.2,0.5,0,0.8,2.79,2238,344.715
TILE_055,90,0.2,0.5,0,0.8,3.12,2285,338.123
TILE_056,90,0.2,0.5,0,0.8,3.21,2181,346.794
TILE_057,90,0.2,0.5,0,0.8,2.74,2122,356.448
TILE_058,90,0.2,0.5,0,0.8,5.04,1772,335.853
TILE_059,90,0.2,0.5,0,0.8,26.9,1181,180.971
TILE_060,90,0.2,0.5,0,0.8,6.16,1464,316.781
TILE_061,90,0.2,0.5,0,0.8,2.47,1972,393.663
TILE_062,90,0.2,0.5,0,0.8,2.36,2080,369.374
TILE_063,90,0.2,0.5,0,0.8,2.9,1935,342.129
TILE_064,90,0.2,0.5,0,0.8,3.59,2005,321.11
TILE_065,90,0.2,0.5,0,0.8,3.67,2043,312.902
TILE_066,90,0.2,0.5,0,0.8,3.59,1961,320.805
TILE_067,90,0.2,0.5,0,0.8,3.51,1875,337.969
TILE_068,90,0.2,0.5,0,0.8,5.81,1608,319.939
TILE_069,90,0.2,0.5,0,0.8,29.04,1054,173.152
TILE_070,90,0.2,0.5,0,0.8,7.18,1379,310.557
TILE_071,90,0.2,0.5,0,0.8,3.75,1908,373.901
TILE_072,90,0.2,0.5,0,0.8,4.03,1923,345.094
TILE_073,90,0.2,0.5,0,0.8,5.12,1705,310.752
TILE_074,90,0.2,0.5,0,0.8,5.62,1666,288.563
TILE_075,90,0.2,0.5,0,0.8,5.37,1610,278.145
TILE_076,90,0.2,0.5,0,0.8,5.67,1483,282.047
TILE_077,90,0.2,0.5,0,0.8,5.92,1493,293.758
TILE_078,90,0.2,0.5,0,0.8,9.78,1347,286.524
TILE_079,90,0.2,0.5,0,0.8,32.3,902,161.647
TILE_080,90,0.2,0.5,0,0.8,9.12,1277,297.277
TILE_081,90,0.2,0.5,0,0.8,5.7,1650,329.982
TILE_082,90,0.2,0.5,0,0.8,6.38,1481,295.566
TILE_083,90,0.2,0.5,0,0.8,7.29,1283,270.076
TILE_084,90,0.2,0.5,0,0.8,7.53,1324,252.121
TILE_085,90,0.2,0.5,0,0.8,8.6,1300,240.607
TILE_086,90,0.2,0.5,0,0.8,9.78,1173,237.22
TILE_087,90,0.2,0.5,0,0.8,10.79,1157,233.62
TILE_088,90,0.2,0.5,0,0.8,18.6,968,212.308
TILE_089,90,0.2,0.5,0,0.8,46.58,662,127.792
TILE_090,90,0.2,0.5,0,0.8,28.22,757.5,175.112
TILE_091,90,0.2,0.5,0,0.8,11.7,991,236.702
TILE_092,90,0.2,0.5,0,0.8,11.62,1043,233.455
TILE_093,90,0.2,0.5,0,0.8,11.78,981,223.819
TILE_094,90,0.2,0.5,0,0.8,12.63,1028,212.675
TILE_095,90,0.2,0.5,0,0.8,14.38,999,201.586
TILE_096,90,0.2,0.5,0,0.8,16.14,864,191.776
TILE_097,90,0.2,0.5,0,0.8,22.52,836,178.356
TILE_098,90,0.2,0.5,0,0.8,33.26,624,143.162
TILE_099,90,0.2,0.5,0,0.8,77.59,469.5,89.906
TILE_000,90,0.5,0.5,0,0.8,24.645,1019,185.07
TILE_001,90,0.5,0.5,0,0.8,10.52,1424,268.188
TILE_002,90,0.5,0.5,0,0.8,8.3,1759,302.164
TILE_003,90,0.5,0.5,0,0.8,8.44,1691,303.892
TILE_004,90,0.5,0.5,0,0.8,8.05,1746,295.217
TILE_005,90,0.5,0.5,0,0.8,9.29,1749,286.179
TILE_006,90,0.5,0.5,0,0.8,10.77,1623,273.963
TILE_007,90,0.5,0.5,0,0.8,13.26,1472,251.619
TILE_008,90,0.5,0.5,0,0.8,24.41,1099,184.295
TILE_009,90,0.5,0.5,0,0.8,64.245,734.5,106.614
TILE_010,90,0.5,0.5,0,0.8,3.04,1825,366.389
TILE_011,90,0.5,0.5,0,0.8,2,2305,430.578
TILE_012,90,0.5,0.5,0,0.8,1.81,2302,431.972
TILE_013,90,0.5,0.5,0,0.8,1.78,2124,435.567
TILE_014,90,0.5,0.5,0,0.8,1.78,2220,433.983
TILE_015,90,0.5,0.5,0,0.8,1.86,2207,423.336
TILE_016,90,0.5,0.5,0,0.8,1.97,1979,404.175
TILE_017,90,0.5,0.5,0,0.8,3.37,1888,377.611
TILE_018,90,0.5,0.5,0,0.8,10,1673,312.789
TILE_019,90,0.5,0.5,0,0.8,26.77,1315,197.17
TILE_020,90,0.5,0.5,0,0.8,2.36,1835,378.049
TILE_021,90,0.5,0.5,0,0.8,1.51,2291,463.695
TILE_022,90,0.5,0.5,0,0.8,1.48,2399,456.524
TILE_023,90,0.5,0.5,0,0.8,1.48,2110,439.969
TILE_024,90,0.5,0.5,0,0.8,1.53,2020,423.895
TILE_025,90,0.5,0.5,0,0.8,1.7,1968,417.933
TILE_026,90,0.5,0.5,0,0.8,1.75,1855,409.269
TILE_027,90,0.5,0.5,0,0.8,1.95,1904,405.285
TILE_028,90,0.5,0.5,0,0.8,3.84,1815,372.329
TILE_029,90,0.5,0.5,0,0.8,17.18,1341,234.909
TILE_030,90,0.5,0.5,0,0.8,2.25,1621,367.26
TILE_031,90,0.5,0.5,0,0.8,1.48,2034,452.3
TILE_032,90,0.5,0.5,0,0.8,1.48,2193,441.762
TILE_033,90,0.5,0.5,0,0.8,1.62,1968,421.342
TILE_034,90,0.5,0.5,0,0.8,1.73,2048,407.509
TILE_035,90,0.5,0.5,0,0.8,1.78,2135,401.362
TILE_036,90,0.5,0.5,0,0.8,1.81,2037,403.663
TILE_037,90,0.5,0.5,0,0.8,1.86,1903,412.005
TILE_038,90,0.5,0.5,0,0.8,2.27,1670,385.442
TILE_039,90,0.5,0.5,0,0.8,15.75,1239,228.426
TILE_040,90,0.5,0.5,0,0.8,2.3,1460,356.479
TILE_041,90,0.5,0.5,0,0.8,1.51,1986,442.993
TILE_042,90,0.5,0.5,0,0.8,1.64,2219,426.459
TILE_043,90,0.5,0.5,0,0.8,1.75,2114,407.312
TILE_044,90,0.5,0.5,0,0.8,1.89,2271,393.081
TILE_045,90,0.5,0.5,0,0.8,2,2353,391.684
TILE_046,90,0.5,0.5,0,0.8,1.97,2181,395.188
TILE_047,90,0.5,0.5,0,0.8,1.97,2144,403.931
TILE_048,90,0.5,0.5,0,0.8,2.27,1808,377.942
TILE_049,90,0.5,0.5,0,0.8,16.08,1200,217.367
TILE_050,90,0.5,0.5,0,0.8,2.6,1470,350.391
TILE_051,90,0.5,0.5,0,0.8,1.67,2002,430.768
TILE_052,90,0.5,0.5,0,0.8,1.78,2228,413.685
TILE_053,90,0.5,0.5,0,0.8,2.03,2069,388.948
TILE_054,90,0.5,0.5,0,0.8,2.11,2238,372.561
TILE_055,90,0.5,0.5,0,0.8,2.19,2285,373.474
TILE_056,90,0.5,0.5,0,0.8,2.11,2181,376.29
TILE_057,90,0.5,0.5,0,0.8,2.14,2122,385.953
TILE_058,90,0.5,0.5,0,0.8,2.33,1772,362.766
TILE_059,90,0.5,0.5,0,0.8,18.05,1181,208.396
TILE_060,90,0.5,0.5,0,0.8,3.67,1464,338.969
TILE_061,90,0.5,0.5,0,0.8,1.84,1972,414.154
TILE_062,90,0.5,0.5,0,0.8,2.05,2080,392.379
TILE_063,90,0.5,0.5,0,0.8,2.19,1935,368.17
TILE_064,90,0.5,0.5,0,0.8,2.36,2005,344.661
TILE_065,90,0.5,0.5,0,0.8,2.38,2043,339.111
TILE_066,90,0.5,0.5,0,0.8,2.36,1961,344.959
TILE_067,90,0.5,0.5,0,0.8,2.27,1875,360.592
TILE_068,90,0.5,0.5,0,0.8,3.92,1608,345.184
TILE_069,90,0.5,0.5,0,0.8,19.62,1054,196.393
TILE_070,90,0.5,0.5,0,0.8,4.88,1379,328.044
TILE_071,90,0.5,0.5,0,0.8,2.3,1908,392.967
TILE_072,90,0.5,0.5,0,0.8,2.6,1923,364.067
TILE_073,90,0.5,0.5,0,0.8,3.12,1705,332.181
TILE_074,90,0.5,0.5,0,0.8,3.56,1666,307.688
TILE_075,90,0.5,0.5,0,0.8,3.67,1610,300.222
TILE_076,90,0.5,0.5,0,0.8,4,1483,301.348
TILE_077,90,0.5,0.5,0,0.8,3.89,1493,312.82
TILE_078,90,0.5,0.5,0,0.8,6.6,1347,301.866
TILE_079,90,0.5,0.5,0,0.8,25.15,902,182.095
TILE_080,90,0.5,0.5,0,0.8,7.18,1277,312.931
TILE_081,90,0.5,0.5,0,0.8,4.33,1650,346.682
TILE_082,90,0.5,0.5,0,0.8,4.99,1481,313.191
TILE_083,90,0.5,0.5,0,0.8,5.53,1283,288.757
TILE_084,90,0.5,0.5,0,0.8,5.97,1324,269.467
TILE_085,90,0.5,0.5,0,0.8,6.41,1300,260.019
TILE_086,90,0.5,0.5,0,0.8,7.62,1173,253.768
TILE_087,90,0.5,0.5,0,0.8,8.77,1157,253.33
TILE_088,90,0.5,0.5,0,0.8,14.88,968,229.369
TILE_089,90,0.5,0.5,0,0.8,36.6,662,143.221
TILE_090,90,0.5,0.5,0,0.8,21.325,757.5,190.771
TILE_091,90,0.5,0.5,0,0.8,9.59,991,253.336
TILE_092,90,0.5,0.5,0,0.8,9.01,1043,251.247
TILE_093,90,0.5,0.5,0,0.8,9.04,981,242.988
TILE_094,90,0.5,0.5,0,0.8,9.48,1028,232.503
TILE_095,90,0.5,0.5,0,0.8,10.3,999,217.46
TILE_096,90,0.5,0.5,0,0.8,11.64,864,210.124
TILE_097,90,0.5,0.5,0,0.8,16.03,836,194.012
TILE_098,90,0.5,0.5,0,0.8,24.74,624,159.406
TILE_099,90,0.5,0.5,0,0.8,60.605,469.5,103.607
TILE_000,90,0.8,0.5,0,0.8,12.645,1646.5,285.424
TILE_001,90,0.8,0.5,0,0.8,1.78,2241,440.708
TILE_002,90,0.8,0.5,0,0.8,1.64,2620,461.766
TILE_003,90,0.8,0.5,0,0.8,1.7,2531,457.317
TILE_004,90,0.8,0.5,0,0.8,1.75,2579,448.785
TILE_005,90,0.8,0.5,0,0.8,1.78,2586,438.068
TILE_006,90,0.8,0.5,0,0.8,1.95,2467,431.111
TILE_007,90,0.8,0.5,0,0.8,2,2343,411.998
TILE_008,90,0.8,0.5,0,0.8,6.36,1916,360.891
TILE_009,90,0.8,0.5,0,0.8,25.7,1314,213.52
TILE_010,90,0.8,0.5,0,0.8,1.86,2047,440.083
TILE_011,90,0.8,0.5,0,0.8,1.26,2532,512.184
TILE_012,90,0.8,0.5,0,0.8,1.21,2506,512.917
TILE_013,90,0.8,0.5,0,0.8,1.21,2398,507.367
TILE_014,90,0.8,0.5,0,0.8,1.23,2546,498.855
TILE_015,90,0.8,0.5,0,0.8,1.32,2545,489.155
TILE_016,90,0.8,0.5,0,0.8,1.34,2295,480.333
TILE_017,90,0.8,0.5,0,0.8,1.42,2142,462.65
TILE_018,90,0.8,0.5,0,0.8,1.97,1935,404.634
TILE_019,90,0.8,0.5,0,0.8,13.32,1584,274.671
TILE_020,90,0.8,0.5,0,0.8,1.75,2030,437.091
TILE_021,90,0.8,0.5,0,0.8,1.21,2511,518.666
TILE_022,90,0.8,0.5,0,0.8,1.21,2570,509.728
TILE_023,90,0.8,0.5,0,0.8,1.32,2374,489.608
TILE_024,90,0.8,0.5,0,0.8,1.34,2207,474.89
TILE_025,90,0.8,0.5,0,0.8,1.37,2149,470.779
TILE_026,90,0.8,0.5,0,0.8,1.37,2103,462.519
TILE_027,90,0.8,0.5,0,0.8,1.42,2091,461.778
TILE_028,90,0.8,0.5,0,0.8,1.73,1978,434.346
TILE_029,90,0.8,0.5,0,0.8,12.44,1534,290.295
TILE_030,90,0.8,0.5,0,0.8,1.86,1741,409.555
TILE_031,90,0.8,0.5,0,0.8,1.34,2135,496.849
TILE_032,90,0.8,0.5,0,0.8,1.34,2254,484.747
TILE_033,90,0.8,0.5,0,0.8,1.4,2020,466.419
TILE_034,90,0.8,0.5,0,0.8,1.42,2048,447.273
TILE_035,90,0.8,0.5,0,0.8,1.45,2151,440.563
TILE_036,90,0.8,0.5,0,0.8,1.42,2085,446.817
TILE_037,90,0.8,0.5,0,0.8,1.42,1995,455.213
TILE_038,90,0.8,0.5,0,0.8,1.7,1796,427.025
TILE_039,90,0.8,0.5,0,0.8,12.79,1362,269.273
TILE_040,90,0.8,0.5,0,0.8,1.97,1490,390.287
TILE_041,90,0.8,0.5,0,0.8,1.4,1986,470.603
TILE_042,90,0.8,0.5,0,0.8,1.42,2219,458.345
TILE_043,90,0.8,0.5,0,0.8,1.45,2114,437.463
TILE_044,90,0.8,0.5,0,0.8,1.53,2271,425.434
TILE_045,90,0.8,0.5,0,0.8,1.62,2353,419.72
TILE_046,90,0.8,0.5,0,0.8,1.62,2181,425.855
TILE_047,90,0.8,0.5,0,0.8,1.56,2144,434.88
TILE_048,90,0.8,0.5,0,0.8,1.86,1808,409.714
TILE_049,90,0.8,0.5,0,0.8,13.32,1240,249.776
TILE_050,90,0.8,0.5,0,0.8,2.16,1470,372.423
TILE_051,90,0.8,0.5,0,0.8,1.45,2002,450.786
TILE_052,90,0.8,0.5,0,0.8,1.48,2228,436.058
TILE_053,90,0.8,0.5,0,0.8,1.75,2069,414.363
TILE_054,90,0.8,0.5,0,0.8,1.78,2238,398.627
TILE_055,90,0.8,0.5,0,0.8,1.89,2285,397.197
TILE_056,90,0.8,0.5,0,0.8,1.89,2181,400.6
TILE_057,90,0.8,0.5,0,0.8,1.81,2122,411.834
TILE_058,90,0.8,0.5,0,0.8,2.08,1772,389.595
TILE_059,90,0.8,0.5,0,0.8,14,1181,233.047
TILE_060,90,0.8,0.5,0,0.8,2.55,1464,359.099
TILE_061,90,0.8,0.5,0,0.8,1.53,1972,432.245
TILE_062,90,0.8,0.5,0,0.8,1.75,2080,413.978
TILE_063,90,0.8,0.5,0,0.8,2,1935,387.502
TILE_064,90,0.8,0.5,0,0.8,2.11,2005,369.077
TILE_065,90,0.8,0.5,0,0.8,2.19,2043,358.26
TILE_066,90,0.8,0.5,0,0.8,2.14,1961,367.376
TILE_067,90,0.8,0.5,0,0.8,2.11,1875,383.922
TILE_068,90,0.8,0.5,0,0.8,2.3,1608,366.035
TILE_069,90,0.8,0.5,0,0.8,14.99,1054,217.473
TILE_070,90,0.8,0.5,0,0.8,3.48,1379,348.859
TILE_071,90,0.8,0.5,0,0.8,1.84,1908,409.238
TILE_072,90,0.8,0.5,0,0.8,2.11,1923,381.142
TILE_073,90,0.8,0.5,0,0.8,2.22,1705,350.734
TILE_074,90,0.8,0.5,0,0.8,2.41,1666,330.575
TILE_075,90,0.8,0.5,0,0.8,2.66,1610,318.253
TILE_076,90,0.8,0.5,0,0.8,2.68,1483,321.72
TILE_077,90,0.8,0.5,0,0.8,2.6,1493,329.085
TILE_078,90,0.8,0.5,0,0.8,4.6,1347,322.302
TILE_079,90,0.8,0.5,0,0.8,18.68,902,199.084
TILE_080,90,0.8,0.5,0,0.8,5.4,1277,327.726
TILE_081,90,0.8,0.5,0,0.8,3.15,1650,360.716
TILE_082,90,0.8,0.5,0,0.8,3.56,1481,328.837
TILE_083,90,0.8,0.5,0,0.8,4.41,1283,301.324
TILE_084,90,0.8,0.5,0,0.8,4.93,1324,285.719
TILE_085,90,0.8,0.5,0,0.8,5.29,1300,276.184
TILE_086,90,0.8,0.5,0,0.8,5.48,1173,270.578
TILE_087,90,0.8,0.5,0,0.8,6.71,1157,268.164
TILE_088,90,0.8,0.5,0,0.8,11.12,968,245.22
TILE_089,90,0.8,0.5,0,0.8,28.33,662,159.888
TILE_090,90,0.8,0.5,0,0.8,16.975,757.5,205.258
TILE_091,90,0.8,0.5,0,0.8,7.45,991,267.275
TILE_092,90,0.8,0.5,0,0.8,6.74,1043,270.406
TILE_093,90,0.8,0.5,0,0.8,7.23,981,256.467
TILE_094,90,0.8,0.5,0,0.8,7.89,1028,242.958
TILE_095,90,0.8,0.5,0,0.8,8.47,999,237.004
TILE_096,90,0.8,0.5,0,0.8,9.4,864,227.703
TILE_097,90,0.8,0.5,0,0.8,12.14,836,209.5
TILE_098,90,0.8,0.5,0,0.8,20.25,624,174.166
TILE_099,90,0.8,0.5,0,0.8,43.07,469.5,117.288
TILE_000,90,0.2,0.8,0,0.8,23.78,1039.5,185.918
TILE_001,90,0.2,0.8,0,0.8,10.85,1305,249.839
TILE_002,90,0.2,0.8,0,0.8,8.66,1409,255.013
TILE_003,90,0.2,0.8,0,0.8,8.88,1395,256.571
TILE_004,90,0.2,0.8,0,0.8,8.93,1436,254.415
TILE_005,90,0.2,0.8,0,0.8,9.23,1431,256.595
TILE_006,90,0.2,0.8,0,0.8,9.29,1435,256.684
TILE_007,90,0.2,0.8,0,0.8,9.95,1426,257.046
TILE_008,90,0.2,0.8,0,0.8,11.15,1365,250.17
TILE_009,90,0.2,0.8,0,0.8,24.59,1012,185.347
TILE_010,90,0.2,0.8,0,0.8,6.25,1710,331.871
TILE_011,90,0.2,0.8,0,0.8,2.52,2225,375.216
TILE_012,90,0.2,0.8,0,0.8,2.47,2157,362.835
TILE_013,90,0.2,0.8,0,0.8,2.55,2092,361.095
TILE_014,90,0.2,0.8,0,0.8,2.55,2111,362.392
TILE_015,90,0.2,0.8,0,0.8,2.49,2092,363.922
TILE_016,90,0.2,0.8,0,0.8,2.68,2087,362.244
TILE_017,90,0.2,0.8,0,0.8,2.74,2161,365.756
TILE_018,90,0.2,0.8,0,0.8,2.58,2300,377.324
TILE_019,90,0.2,0.8,0,0.8,7.48,1781,331.253
TILE_020,90,0.2,0.8,0,0.8,2.9,1932,352.7
TILE_021,90,0.2,0.8,0,0.8,2,2356,425.106
TILE_022,90,0.2,0.8,0,0.8,2.05,2349,410.088
TILE_023,90,0.2,0.8,0,0.8,2.08,2217,391.719
TILE_024,90,0.2,0.8,0,0.8,2.14,2178,381.091
TILE_025,90,0.2,0.8,0,0.8,2.11,2133,380.774
TILE_026,90,0.2,0.8,0,0.8,2.16,2163,392.972
TILE_027,90,0.2,0.8,0,0.8,2.25,2300,415.501
TILE_028,90,0.2,0.8,0,0.8,2,2434,430.246
TILE_029,90,0.2,0.8,0,0.8,5.15,1921,351.273
TILE_030,90,0.2,0.8,0,0.8,2.77,1817,350.535
TILE_031,90,0.2,0.8,0,0.8,1.81,2285,431.288
TILE_032,90,0.2,0.8,0,0.8,1.86,2459,420.821
TILE_033,90,0.2,0.8,0,0.8,1.97,2458,398.992
TILE_034,90,0.2,0.8,0,0.8,2.05,2621,386.336
TILE_035,90,0.2,0.8,0,0.8,2.08,2559,384.353
TILE_036,90,0.2,0.8,0,0.8,2.05,2395,399.375
TILE_037,90,0.2,0.8,0,0.8,1.95,2392,422.717
TILE_038,90,0.2,0.8,0,0.8,1.86,2336,437.662
TILE_039,90,0.2,0.8,0,0.8,4.08,1806,352.033
TILE_040,90,0.2,0.8,0,0.8,2.74,1901,347.378
TILE_041,90,0.2,0.8,0,0.8,1.81,2480,430.156
TILE_042,90,0.2,0.8,0,0.8,1.84,2648,419.751
TILE_043,90,0.2,0.8,0,0.8,2.03,2531,402.728
TILE_044,90,0.2,0.8,0,0.8,2.08,2730,389.331
TILE_045,90,0.2,0.8,0,0.8,2.14,2620,389.879
TILE_046,90,0.2,0.8,0,0.8,2.03,2491,400.06
TILE_047,90,0.2,0.8,0,0.8,1.92,2564,420.275
TILE_048,90,0.2,0.8,0,0.8,1.84,2521,435.667
TILE_049,90,0.2,0.8,0,0.8,4,1858,350.979
TILE_050,90,0.2,0.8,0,0.8,2.85,1932,345.58
TILE_051,90,0.2,0.8,0,0.8,1.81,2434,427.863
TILE_052,90,0.2,0.8,0,0.8,1.89,2607,414.297
TILE_053,90,0.2,0.8,0,0.8,2.14,2523,393.438
TILE_054,90,0.2,0.8,0,0.8,2.22,2703,380.342
TILE_055,90,0.2,0.8,0,0.8,2.22,2600,381.534
TILE_056,90,0.2,0.8,0,0.8,2.11,2491,389.996
TILE_057,90,0.2,0.8,0,0.8,1.97,2542,411.747
TILE_058,90,0.2,0.8,0,0.8,1.89,2485,430.824
TILE_059,90,0.2,0.8,0,0.8,4.27,1839,343.71
TILE_060,90,0.2,0.8,0,0.8,3.01,1824,339.587
TILE_061,90,0.2,0.8,0,0.8,1.86,2265,415.435
TILE_062,90,0.2,0.8,0,0.8,2.11,2398,399.952
TILE_063,90,0.2,0.8,0,0.8,2.27,2375,373.762
TILE_064,90,0.2,0.8,0,0.8,2.38,2577,359.156
TILE_065,90,0.2,0.8,0,0.8,2.38,2475,359.303
TILE_066,90,0.2,0.8,0,0.8,2.27,2341,374.054
TILE_067,90,0.2,0.8,0,0.8,2.11,2352,401.863
TILE_068,90,0.2,0.8,0,0.8,1.97,2326,420.47
TILE_069,90,0.2,0.8,0,0.8,4.6,1732,341.481
TILE_070,90,0.2,0.8,0,0.8,4.99,1716,332.745
TILE_071,90,0.2,0.8,0,0.8,2.14,2175,395.253
TILE_072,90,0.2,0.8,0,0.8,2.33,2218,370.577
TILE_073,90,0.2,0.8,0,0.8,2.79,2039,345.89
TILE_074,90,0.2,0.8,0,0.8,3.18,2133,330.142
TILE_075,90,0.2,0.8,0,0.8,3.37,2023,328.807
TILE_076,90,0.2,0.8,0,0.8,2.88,2008,345.03
TILE_077,90,0.2,0.8,0,0.8,2.41,2141,373.414
TILE_078,90,0.2,0.8,0,0.8,2.14,2208,401.589
TILE_079,90,0.2,0.8,0,0.8,5.62,1625,331.42
TILE_080,90,0.2,0.8,0,0.8,7.15,1594,314.201
TILE_081,90,0.2,0.8,0,0.8,3.84,1895,349.993
TILE_082,90,0.2,0.8,0,0.8,4.22,1758,323.372
TILE_083,90,0.2,0.8,0,0.8,4.49,1573,300.141
TILE_084,90,0.2,0.8,0,0.8,4.55,1749,289.366
TILE_085,90,0.2,0.8,0,0.8,4.08,1634,289.366
TILE_086,90,0.2,0.8,0,0.8,3.95,1527,301.14
TILE_087,90,0.2,0.8,0,0.8,3.51,1682,322.04
TILE_088,90,0.2,0.8,0,0.8,3.42,1914,356.283
TILE_089,90,0.2,0.8,0,0.8,7.73,1483,317.095
TILE_090,90,0.2,0.8,0,0.8,20.615,1055,193.585
TILE_091,90,0.2,0.8,0,0.8,9.29,1210,256.259
TILE_092,90,0.2,0.8,0,0.8,8.38,1284,258.814
TILE_093,90,0.2,0.8,0,0.8,8.3,1231,253.971
TILE_094,90,0.2,0.8,0,0.8,8.33,1408,247.6
TILE_095,90,0.2,0.8,0,0.8,8.52,1307,246.275
TILE_096,90,0.2,0.8,0,0.8,8.63,1157,251.493
TILE_097,90,0.2,0.8,0,0.8,8.66,1223,257.883
TILE_098,90,0.2,0.8,0,0.8,9.42,1209,257.789
TILE_099,90,0.2,0.8,0,0.8,22,879,192.64
TILE_000,90,0.5,0.8,0,0.8,19.59,1193.5,205.469
TILE_001,90,0.5,0.8,0,0.8,7.78,1632,293.21
TILE_002,90,0.5,0.8,0,0.8,5.37,1907,329.932
TILE_003,90,0.5,0.8,0,0.8,4.9,1947,335.326
TILE_004,90,0.5,0.8,0,0.8,4.88,1996,334.033
TILE_005,90,0.5,0.8,0,0.8,4.74,1992,333.626
TILE_006,90,0.5,0.8,0,0.8,4.93,1981,336.663
TILE_007,90,0.5,0.8,0,0.8,5.4,1925,330.772
TILE_008,90,0.5,0.8,0,0.8,7.75,1710,295.58
TILE_009,90,0.5,0.8,0,0.8,20.6,1165.5,204.287
